id,req_id,func_id,status,dept_id,details,quantity,return_q,due,responsible_id,inserted_at,updated_at
22687,747,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22686,747,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22685,747,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22684,747,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22683,747,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22682,747,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22681,747,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22680,747,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22679,747,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22678,747,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22677,747,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22676,747,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22675,747,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22674,747,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22673,747,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22672,747,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22671,747,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22670,747,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22669,747,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22668,747,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22667,747,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22666,747,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22665,747,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22664,747,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2024-07-04 17:40:54","0000-00-00 00:00:00"
22663,746,38,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22662,746,71,1,NULL,NULL,NULL,0,NULL,02-2014,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22661,746,13,1,NULL,NULL,NULL,0,NULL,02-2379,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22660,746,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22659,746,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22658,746,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22657,746,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22656,746,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22655,746,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22654,746,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22653,746,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22652,746,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22651,746,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22650,746,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22649,746,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22648,746,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22647,746,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22646,746,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22645,746,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22644,746,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22643,746,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22642,746,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22641,746,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22640,746,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22639,746,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22638,746,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22637,746,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22636,746,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22635,746,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22634,746,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2024-07-01 15:31:50","0000-00-00 00:00:00"
22633,745,38,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22632,745,71,1,NULL,NULL,NULL,0,NULL,02-2014,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22631,745,13,1,NULL,NULL,NULL,0,NULL,02-2379,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22630,745,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22629,745,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22628,745,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22627,745,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22626,745,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22625,745,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22624,745,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22623,745,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22622,745,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22621,745,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22620,745,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22619,745,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22618,745,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22617,745,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22616,745,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22615,745,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22614,745,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22613,745,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22612,745,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22611,745,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22610,745,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22609,745,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22608,745,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22607,745,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22606,745,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22605,745,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22604,745,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2024-06-27 10:24:01","0000-00-00 00:00:00"
22603,744,71,1,NULL,NULL,NULL,0,NULL,02-2014,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22602,744,13,1,NULL,NULL,NULL,0,NULL,02-2379,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22601,744,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22600,744,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22599,744,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22598,744,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22597,744,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22596,744,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22595,744,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22594,744,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22593,744,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22592,744,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22591,744,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22590,744,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22589,744,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22588,744,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22587,744,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22586,744,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22585,744,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22584,744,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22583,744,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22582,744,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22581,744,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22580,744,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22579,744,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22578,744,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22577,744,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22576,744,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22575,744,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22574,744,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2024-06-24 14:33:34","0000-00-00 00:00:00"
22573,743,71,1,NULL,NULL,NULL,0,NULL,02-2014,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22572,743,13,1,NULL,NULL,NULL,0,NULL,02-2379,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22571,743,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22570,743,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22569,743,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22568,743,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22567,743,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22566,743,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22565,743,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22564,743,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22563,743,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22562,743,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22561,743,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22560,743,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22559,743,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22558,743,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22557,743,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22556,743,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22555,743,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22554,743,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22553,743,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22552,743,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22551,743,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22550,743,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22549,743,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22548,743,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22547,743,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22546,743,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22545,743,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2024-06-19 16:58:57","0000-00-00 00:00:00"
22544,743,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2024-06-19 16:58:56","0000-00-00 00:00:00"
22543,742,71,1,NULL,NULL,NULL,0,NULL,02-2014,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22542,742,13,1,NULL,NULL,NULL,0,NULL,02-2379,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22541,742,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22540,742,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22539,742,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22538,742,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22537,742,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22536,742,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22535,742,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22534,742,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22533,742,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22532,742,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22531,742,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22530,742,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22529,742,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22528,742,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22527,742,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22526,742,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22525,742,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22524,742,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22523,742,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22522,742,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22521,742,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22520,742,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22519,742,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22518,742,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22517,742,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22516,742,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22515,742,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22514,742,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2024-06-13 15:04:20","0000-00-00 00:00:00"
22513,741,71,1,NULL,NULL,NULL,0,NULL,02-2014,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22512,741,13,1,NULL,NULL,NULL,0,NULL,02-2379,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22511,741,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22510,741,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22509,741,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22508,741,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22507,741,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22506,741,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22505,741,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22504,741,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22503,741,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22502,741,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22501,741,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22500,741,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22499,741,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22498,741,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22497,741,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22496,741,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22495,741,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22494,741,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22493,741,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22492,741,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22491,741,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22490,741,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22489,741,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22488,741,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22487,741,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22486,741,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22485,741,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22484,741,16,1,NULL,NULL,NULL,0,NULL,02-1037,"2024-06-13 15:04:10","0000-00-00 00:00:00"
22483,740,71,1,NULL,NULL,NULL,0,NULL,02-2014,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22482,740,13,1,NULL,NULL,NULL,0,NULL,02-2379,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22481,740,13,1,NULL,NULL,NULL,0,NULL,02-1642,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22480,740,83,1,NULL,NULL,NULL,0,NULL,02-0854,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22479,740,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22478,740,88,1,NULL,NULL,NULL,0,NULL,02-0174,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22477,740,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22476,740,102,1,NULL,NULL,NULL,0,NULL,02-0029,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22475,740,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22474,740,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22473,740,91,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22472,740,89,1,NULL,NULL,NULL,0,NULL,02-0146,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22471,740,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22470,740,87,1,NULL,NULL,NULL,0,NULL,02-1409,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22469,740,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22468,740,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22467,740,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22466,740,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22465,740,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22464,740,72,1,NULL,NULL,NULL,0,NULL,02-0767,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22463,740,58,1,NULL,NULL,NULL,0,NULL,02-0086,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22462,740,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22461,740,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22460,740,18,1,NULL,NULL,NULL,0,NULL,02-0800,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22459,740,29,1,NULL,NULL,NULL,0,NULL,02-0996,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22458,740,19,1,NULL,NULL,NULL,0,NULL,02-0082,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22457,740,42,1,NULL,NULL,NULL,0,NULL,02-0994,"2024-06-13 15:03:59","0000-00-00 00:00:00"
22456,740,38,1,NULL,NULL,NULL,0,NULL,02-0846,"2024-06-13 15:03:59","0000-00-00 00:00:00"
